# Program:featureCounts v2.0.3; Command:"featureCounts" "-a" "../../../../local_scratch/ClINT/RawData/ref_genome.gff" "-o" "./vartable_output/Patient1/featureCounts/fc_output.txt" "-t" "gene" "-g" "locus_tag" "../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam" "../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam" "../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam" "-T" "10"
Geneid	Chr	Start	End	Strand	Length	../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam	../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam	../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam
ACCFDFCE_00867	1	911315	912295	+	981	2	3	2
ACCFDFCE_00868	1	912288	913250	+	963	8	8	5
ACCFDFCE_00869	1	913262	914143	+	882	8	16	6
ACCFDFCE_00870	1	914185	915174	-	990	158	261	217
ACCFDFCE_00871	1	915469	915864	+	396	6472	9837	4877
ACCFDFCE_00872	1	916235	916954	+	720	427	374	819
ACCFDFCE_00873	1	917075	918061	+	987	2	2	4
ACCFDFCE_00874	1	918109	919917	+	1809	546	504	756
ACCFDFCE_00875	1	920080	920198	+	119	23	22	39
ACCFDFCE_00876	1	920377	921183	-	807	246	230	514
ACCFDFCE_00877	1	921206	921571	-	366	256	230	418
ACCFDFCE_00878	1	921675	922268	-	594	52	61	75
ACCFDFCE_00879	1	922454	922801	+	348	56	77	106
ACCFDFCE_00880	1	922818	923453	+	636	100	104	152
ACCFDFCE_00881	1	923470	924279	+	810	140	156	216
ACCFDFCE_00882	1	924276	925130	+	855	52	64	96
ACCFDFCE_00883	1	925151	926536	+	1386	53	72	87
ACCFDFCE_00884	1	926546	928390	+	1845	57	80	104
ACCFDFCE_00885	1	928668	929438	+	771	357	505	544
ACCFDFCE_00886	1	929633	930718	-	1086	157	240	186
ACCFDFCE_00887	1	931060	932628	+	1569	20	22	25
ACCFDFCE_00888	1	932770	933528	+	759	22	28	25
ACCFDFCE_00889	1	933722	934231	+	510	2312	2419	1086
ACCFDFCE_00890	1	934344	935534	-	1191	65	56	85
ACCFDFCE_00891	1	935512	936687	-	1176	106	102	151
ACCFDFCE_00892	1	937120	938601	+	1482	50	59	83
ACCFDFCE_00893	1	938594	938845	+	252	27	26	34
ACCFDFCE_00894	1	938845	940407	+	1563	65	72	95
ACCFDFCE_00895	1	940527	940633	+	107	58	85	97
ACCFDFCE_00896	1	940709	941512	+	804	40	34	43
ACCFDFCE_00897	1	941746	944055	+	2310	31	35	33
ACCFDFCE_00898	1	944072	945430	+	1359	68	87	88
ACCFDFCE_00899	1	945566	947080	+	1515	38	49	52
ACCFDFCE_00900	1	947259	947349	-	91	0	0	0
ACCFDFCE_00901	1	947351	947425	-	75	8	3	2
ACCFDFCE_00902	1	947567	948136	-	570	182	51	19
ACCFDFCE_00903	1	948346	948564	+	219	2347	2304	2043
ACCFDFCE_00904	1	948645	949631	-	987	57	55	179
ACCFDFCE_00905	1	949830	950006	+	177	58	42	65
ACCFDFCE_00906	1	950021	950623	+	603	68	74	100
ACCFDFCE_00907	1	950785	950967	+	183	58	135	56
ACCFDFCE_00908	1	951967	953931	+	1965	1	2	2
ACCFDFCE_00909	1	953934	954254	+	321	2	2	2
ACCFDFCE_00910	1	954251	954892	+	642	1	2	1
ACCFDFCE_00911	1	954980	955225	-	246	0	11	1
ACCFDFCE_00912	1	955549	955836	+	288	57	60	74
ACCFDFCE_00913	1	955842	957323	+	1482	173	284	290
ACCFDFCE_00914	1	957412	957768	-	357	40	24	12
ACCFDFCE_00915	1	958256	959215	+	960	95	134	20
ACCFDFCE_00916	1	959261	959377	-	117	40	83	113
ACCFDFCE_00917	1	959456	959671	-	216	15	29	28
ACCFDFCE_00918	1	959836	960387	+	552	60	75	142
ACCFDFCE_00919	1	960438	961376	-	939	68	68	122
ACCFDFCE_00920	1	961558	962919	+	1362	38	50	129
ACCFDFCE_00921	1	962906	964579	+	1674	88	106	234
ACCFDFCE_00922	1	964566	965369	+	804	82	106	228
ACCFDFCE_00923	1	965362	966183	+	822	298	410	464
ACCFDFCE_00924	1	966422	966751	-	330	4820	825	3162
ACCFDFCE_00925	1	966789	967970	-	1182	2899	552	2018
ACCFDFCE_00926	1	968052	969062	-	1011	2498	465	1812
ACCFDFCE_00927	1	969590	970744	-	1155	143	141	105
ACCFDFCE_00928	1	970940	971950	-	1011	15	9	15
ACCFDFCE_00929	1	972103	972522	+	420	139	1161	81
ACCFDFCE_00930	1	972729	976499	-	3771	418	306	553
ACCFDFCE_00931	1	976727	977161	-	435	21	23	29
ACCFDFCE_00932	1	977316	977786	-	471	127	93	178
ACCFDFCE_00933	1	977834	979051	-	1218	95	72	131
ACCFDFCE_00934	1	979502	980695	+	1194	19	20	26
ACCFDFCE_00935	1	981232	981522	-	291	1141	1900	3880
ACCFDFCE_00936	1	981519	982124	-	606	1665	2624	5275
ACCFDFCE_00937	1	982114	984102	-	1989	2069	3088	6223
ACCFDFCE_00938	1	984102	985202	-	1101	2439	3569	7249
ACCFDFCE_00939	1	985774	986091	-	318	701	969	846
ACCFDFCE_00940	1	986716	986884	+	169	2031	2203	1172
ACCFDFCE_00941	1	986897	987757	-	861	1751	1877	1063
ACCFDFCE_00942	1	987958	988440	+	483	20	30	18
ACCFDFCE_00943	1	988427	989551	+	1125	38	44	32
ACCFDFCE_00944	1	989555	990259	+	705	24	24	17
ACCFDFCE_00945	1	990259	990522	+	264	36	46	29
ACCFDFCE_00946	1	990524	991195	+	672	53	60	39
ACCFDFCE_00947	1	991188	993377	+	2190	40	48	27
ACCFDFCE_00948	1	993356	994840	+	1485	38	46	30
ACCFDFCE_00949	1	994833	995861	+	1029	40	44	30
ACCFDFCE_00950	1	995864	996430	+	567	37	40	29
ACCFDFCE_00951	1	996445	997923	+	1479	50	61	43
ACCFDFCE_00952	1	997945	999192	+	1248	34	46	31
ACCFDFCE_00953	1	999457	1000263	-	807	52	163	65
ACCFDFCE_00954	1	1000256	1001656	-	1401	97	278	100
ACCFDFCE_00955	1	1001671	1002246	-	576	109	292	107
ACCFDFCE_00956	1	1002323	1002423	-	101	6	14	4
ACCFDFCE_00957	1	1002830	1002964	-	135	4	6	10
ACCFDFCE_00958	1	1003116	1004411	+	1296	85	114	86
ACCFDFCE_00959	1	1003869	1003996	-	128	0	0	0
ACCFDFCE_00960	1	1004836	1006008	+	1173	66	110	92
ACCFDFCE_00961	1	1006062	1006604	+	543	53	107	79
ACCFDFCE_00962	1	1006758	1007024	+	267	747	1954	2052
ACCFDFCE_00963	1	1007027	1008745	+	1719	863	2253	2264
ACCFDFCE_00964	1	1008982	1009215	-	234	13	17	16
ACCFDFCE_00965	1	1009413	1010774	+	1362	2	2	3
ACCFDFCE_00966	1	1010771	1011790	+	1020	2	2	2
ACCFDFCE_00967	1	1011923	1012585	+	663	46	74	56
ACCFDFCE_00968	1	1012579	1012843	+	265	95	161	112
ACCFDFCE_00969	1	1012934	1014631	-	1698	418	477	498
ACCFDFCE_00970	1	1014631	1014849	-	219	516	553	668
ACCFDFCE_00971	1	1015330	1015881	-	552	35	39	66
ACCFDFCE_00972	1	1016246	1016872	+	627	67	78	112
ACCFDFCE_00973	1	1017043	1018155	+	1113	923	3351	1761
ACCFDFCE_00974	1	1018159	1019136	+	978	983	3298	1824
ACCFDFCE_00975	1	1019227	1020519	+	1293	1120	3388	1993
ACCFDFCE_00976	1	1020523	1021929	+	1407	825	2662	1580
ACCFDFCE_00977	1	1022097	1022372	+	276	65	90	81
ACCFDFCE_00978	1	1022516	1023055	+	540	11	7	8
ACCFDFCE_00979	1	1023068	1024162	+	1095	10	7	8
ACCFDFCE_00980	1	1024155	1024952	+	798	6	5	6
ACCFDFCE_00981	1	1024958	1025767	+	810	8	5	9
ACCFDFCE_00982	1	1025767	1026840	+	1074	8	7	11
ACCFDFCE_00983	1	1026914	1027933	+	1020	348	217	424
ACCFDFCE_00984	1	1028216	1028635	+	420	145	162	212
ACCFDFCE_00985	1	1028717	1029139	-	423	139	128	188
ACCFDFCE_00986	1	1029212	1030069	-	858	94	97	148
ACCFDFCE_00987	1	1030253	1030867	-	615	211	249	538
ACCFDFCE_00988	1	1031024	1031851	+	828	340	444	480
ACCFDFCE_00989	1	1032005	1032196	-	192	232	373	197
ACCFDFCE_00990	1	1032298	1034145	+	1848	62	81	61
ACCFDFCE_00991	1	1034454	1034936	-	483	159	288	183
ACCFDFCE_00992	1	1035077	1035352	+	276	485	933	400
ACCFDFCE_00993	1	1035666	1036892	+	1227	49	51	44
ACCFDFCE_00994	1	1037446	1040898	+	3453	157	142	149
ACCFDFCE_00995	1	1041038	1042108	-	1071	38	33	44
ACCFDFCE_00996	1	1042389	1043300	+	912	163	156	136
ACCFDFCE_00997	1	1043325	1043786	+	462	156	151	139
ACCFDFCE_00998	1	1044113	1045150	+	1038	160	215	254
ACCFDFCE_00999	1	1045166	1045600	+	435	128	149	187
ACCFDFCE_01000	1	1045663	1046589	-	927	50	35	51
ACCFDFCE_01001	1	1046828	1047082	+	255	22	30	31
ACCFDFCE_01002	1	1047085	1047474	-	390	35	37	45
ACCFDFCE_01003	1	1047544	1048086	+	543	48	64	68
ACCFDFCE_01004	1	1048088	1048570	+	483	48	68	59
ACCFDFCE_01005	1	1048632	1049771	-	1140	18	21	24
ACCFDFCE_01006	1	1049898	1050455	+	558	177	175	311
ACCFDFCE_01007	1	1050535	1050708	+	174	372	474	696
ACCFDFCE_01008	1	1050862	1052799	-	1938	1	7	1
ACCFDFCE_01009	1	1053003	1054055	-	1053	232	439	279
ACCFDFCE_01010	1	1054264	1054947	+	684	21	62	41
ACCFDFCE_01011	1	1054947	1056023	+	1077	20	54	31
ACCFDFCE_01012	1	1056020	1056898	+	879	25	57	33
ACCFDFCE_01013	1	1056908	1057687	+	780	23	44	24
ACCFDFCE_01014	1	1057937	1058671	+	735	22	39	25
ACCFDFCE_01015	1	1058690	1059013	+	324	25	54	34
ACCFDFCE_01016	1	1059397	1060137	+	741	44	71	54
ACCFDFCE_01017	1	1060518	1061576	+	1059	59	95	89
ACCFDFCE_01018	1	1061576	1063978	+	2403	108	158	139
ACCFDFCE_01019	1	1064149	1065087	-	939	12	10	12
ACCFDFCE_01020	1	1065457	1065717	+	261	64	100	67
ACCFDFCE_01021	1	1065725	1066246	+	522	27	42	32
ACCFDFCE_01022	1	1066319	1068031	+	1713	22	22	33
ACCFDFCE_01023	1	1068041	1070389	+	2349	33	32	53
ACCFDFCE_01024	1	1070562	1070876	+	315	1175	1591	2527
ACCFDFCE_01025	1	1071200	1072981	+	1782	41	49	102
ACCFDFCE_01026	1	1073305	1073919	+	615	1132	1823	1056
ACCFDFCE_01027	1	1073971	1075737	+	1767	2222	3327	1605
ACCFDFCE_01028	1	1075737	1076552	+	816	2218	3396	1538
ACCFDFCE_01029	1	1076788	1077588	+	801	515	655	531
ACCFDFCE_01030	1	1077600	1078187	+	588	340	442	435
ACCFDFCE_01031	1	1078180	1078683	+	504	425	525	593
ACCFDFCE_01032	1	1079172	1079501	+	330	68	121	42
ACCFDFCE_01033	1	1079870	1080271	-	402	103	163	55
ACCFDFCE_01034	1	1080943	1081449	+	507	58	87	74
ACCFDFCE_01035	1	1081708	1082205	+	498	67	17	8
ACCFDFCE_01036	1	1082359	1082709	+	351	89	24	13
ACCFDFCE_01037	1	1082937	1083161	-	225	32	44	43
ACCFDFCE_01038	1	1083221	1083414	-	194	35	63	53
ACCFDFCE_01039	1	1083531	1083716	-	186	71	96	65
ACCFDFCE_01040	1	1084338	1084571	-	234	232	321	280
ACCFDFCE_01041	1	1085048	1086007	-	960	886	284	303
ACCFDFCE_01042	1	1086680	1086826	+	147	0	0	0
ACCFDFCE_01043	1	1086810	1087007	+	198	74	273	84
ACCFDFCE_01044	1	1087075	1087346	-	272	19	37	35
ACCFDFCE_01045	1	1087451	1088167	-	717	6	9	3
ACCFDFCE_01046	1	1088275	1089000	-	726	2	3	1
ACCFDFCE_01047	1	1089095	1089820	-	726	2	3	1
ACCFDFCE_01048	1	1090258	1091259	+	1002	13	16	56
ACCFDFCE_01049	1	1091279	1092214	+	936	19	28	79
ACCFDFCE_01050	1	1092386	1093942	+	1557	9	13	28
ACCFDFCE_01051	1	1094250	1094477	+	228	378	655	459
ACCFDFCE_01052	1	1094782	1095729	-	948	79	140	152
ACCFDFCE_01053	1	1095978	1096166	+	189	90	154	196
ACCFDFCE_01054	1	1096640	1096715	-	76	2	1	2
ACCFDFCE_01055	1	1097078	1097212	+	135	948	474	174
ACCFDFCE_01056	1	1097269	1097403	+	135	430	188	74
ACCFDFCE_01057	1	1097536	1098222	+	687	79	130	124
ACCFDFCE_01058	1	1098331	1098771	-	441	1577	1403	582
ACCFDFCE_01059	1	1098966	1099193	+	228	22	29	43
ACCFDFCE_01060	1	1099226	1100587	+	1362	25	36	75
ACCFDFCE_01061	1	1100731	1101162	+	432	1442	1624	1048
ACCFDFCE_01062	1	1101178	1102113	+	936	1279	1190	821
ACCFDFCE_01063	1	1102127	1102528	+	402	833	846	685
ACCFDFCE_01064	1	1102509	1104743	+	2235	184	232	165
ACCFDFCE_01065	1	1105035	1106000	+	966	55	94	82
ACCFDFCE_01066	1	1106002	1107351	+	1350	153	179	172
ACCFDFCE_01067	1	1107367	1108686	+	1320	241	257	284
ACCFDFCE_01068	1	1108792	1110204	+	1413	763	664	753
ACCFDFCE_01069	1	1110237	1111409	+	1173	1172	1185	1334
ACCFDFCE_01070	1	1111669	1112460	+	792	229	283	448
ACCFDFCE_01071	1	1112484	1113152	+	669	363	407	630
ACCFDFCE_01072	1	1113149	1113712	+	564	476	513	771
ACCFDFCE_01073	1	1113724	1114014	+	291	240	307	446
ACCFDFCE_01074	1	1114097	1114903	+	807	36	35	50
ACCFDFCE_01075	1	1114927	1115544	+	618	152	193	198
ACCFDFCE_01076	1	1115765	1118518	+	2754	118	195	152
ACCFDFCE_01077	1	1118808	1119605	+	798	22	28	44
ACCFDFCE_01078	1	1119666	1119860	-	195	12	16	30
ACCFDFCE_01079	1	1119872	1120104	+	233	3	6	5
ACCFDFCE_01080	1	1120429	1120920	+	492	23	25	21
ACCFDFCE_01081	1	1120920	1121837	+	918	41	60	54
ACCFDFCE_01082	1	1122237	1122764	+	528	61	97	67
ACCFDFCE_01083	1	1122982	1124289	+	1308	20	16	7
ACCFDFCE_01084	1	1124317	1125198	+	882	38	28	15
ACCFDFCE_01085	1	1125213	1126490	+	1278	43	26	14
ACCFDFCE_01086	1	1126492	1127592	+	1101	32	21	12
ACCFDFCE_01087	1	1127585	1130758	+	3174	37	27	18
ACCFDFCE_01088	1	1130868	1131560	+	693	30	24	17
ACCFDFCE_01089	1	1131560	1132171	+	612	15	13	9
ACCFDFCE_01090	1	1132201	1132413	+	213	72	43	35
ACCFDFCE_01091	1	1132850	1133251	+	402	224	220	190
ACCFDFCE_01092	1	1133514	1135211	-	1698	34	34	56
ACCFDFCE_01093	1	1135486	1136109	+	624	339	404	405
ACCFDFCE_01094	1	1136109	1136327	+	219	349	572	602
ACCFDFCE_01095	1	1136543	1137742	+	1200	65	97	117
ACCFDFCE_01096	1	1137742	1140150	+	2409	98	144	177
ACCFDFCE_01097	1	1140656	1141609	+	954	1583	999	2061
ACCFDFCE_01098	1	1141772	1142050	-	279	160	202	207
ACCFDFCE_01099	1	1142274	1142762	+	489	19	29	25
ACCFDFCE_01100	1	1142755	1143690	+	936	49	65	48
ACCFDFCE_01101	1	1143687	1144994	+	1308	61	79	65
ACCFDFCE_01102	1	1144997	1146091	+	1095	88	115	94
ACCFDFCE_01103	1	1146098	1146841	+	744	63	73	63
ACCFDFCE_01104	1	1146838	1148832	+	1995	63	77	78
ACCFDFCE_01105	1	1149060	1149935	+	876	73	101	92
ACCFDFCE_01106	1	1149936	1150580	+	645	58	87	68
ACCFDFCE_01107	1	1150587	1151228	+	642	104	134	122
ACCFDFCE_01108	1	1151609	1151797	-	189	12627	14187	9743
ACCFDFCE_01109	1	1152240	1152614	+	375	152	130	137
ACCFDFCE_01110	1	1152629	1154275	+	1647	114	107	119
ACCFDFCE_01111	1	1154465	1156525	+	2061	71	106	167
ACCFDFCE_01112	1	1156743	1157300	+	558	86	102	154
ACCFDFCE_01113	1	1157305	1158291	+	987	78	98	157
ACCFDFCE_01114	1	1158284	1159210	+	927	90	109	162
ACCFDFCE_01115	1	1159203	1159937	+	735	111	147	201
ACCFDFCE_01116	1	1160180	1160413	+	234	443	481	379
ACCFDFCE_01117	1	1160529	1161260	+	732	23	27	40
ACCFDFCE_01118	1	1161407	1164973	+	3567	54	64	98
ACCFDFCE_01119	1	1164973	1166223	+	1251	63	62	101
ACCFDFCE_01120	1	1166210	1166542	+	333	52	52	67
ACCFDFCE_01121	1	1166568	1167935	+	1368	153	132	206
ACCFDFCE_01122	1	1168370	1168645	+	276	70	114	170
ACCFDFCE_01123	1	1168833	1169336	+	504	23	38	30
ACCFDFCE_01124	1	1169336	1170073	+	738	32	47	39
ACCFDFCE_01125	1	1170114	1170156	+	43	33	38	35
ACCFDFCE_01126	1	1170176	1170526	+	351	165	153	162
ACCFDFCE_01127	1	1170770	1173376	-	2607	37	27	41
ACCFDFCE_01128	1	1173777	1174661	+	885	37	57	55
ACCFDFCE_01129	1	1174645	1175412	+	768	52	61	61
ACCFDFCE_01130	1	1175521	1176687	+	1167	1711	1380	948
ACCFDFCE_01131	1	1176709	1177617	+	909	4071	2923	2034
ACCFDFCE_01132	1	1177844	1178962	+	1119	19	436	20
ACCFDFCE_01133	1	1178990	1180234	+	1245	15	338	16
ACCFDFCE_01134	1	1180407	1181279	+	873	10	19	11
ACCFDFCE_01135	1	1181453	1183528	+	2076	52	59	62
ACCFDFCE_01136	1	1183684	1184991	+	1308	62	65	83
ACCFDFCE_01137	1	1185408	1186304	+	897	226	179	215
ACCFDFCE_01138	1	1186301	1186846	+	546	204	157	214
ACCFDFCE_01139	1	1186912	1188315	+	1404	311	250	320
ACCFDFCE_01140	1	1188340	1189113	+	774	479	370	463
ACCFDFCE_01141	1	1189455	1190222	+	768	167	161	162
ACCFDFCE_01142	1	1190404	1191285	+	882	944	1163	1308
ACCFDFCE_01143	1	1191422	1192144	+	723	437	509	641
ACCFDFCE_01144	1	1192163	1192717	+	555	719	796	956
ACCFDFCE_01145	1	1193090	1193860	+	771	78	100	70
ACCFDFCE_01146	1	1193867	1194649	+	783	46	62	47
ACCFDFCE_01147	1	1194886	1196172	+	1287	40	44	62
ACCFDFCE_01148	1	1196192	1197895	+	1704	82	84	117
ACCFDFCE_01149	1	1198153	1202469	+	4317	78	101	117
ACCFDFCE_01150	1	1202759	1203226	+	468	203	185	287
ACCFDFCE_01151	1	1203247	1204422	+	1176	168	186	258
ACCFDFCE_01152	1	1204443	1204727	+	285	249	241	310
ACCFDFCE_01153	1	1204724	1205041	+	318	234	208	298
ACCFDFCE_01154	1	1205046	1207163	+	2118	298	283	395
ACCFDFCE_01155	1	1207549	1207899	+	351	105	119	163
ACCFDFCE_01156	1	1208068	1208985	+	918	16	17	21
ACCFDFCE_01157	1	1209000	1209971	+	972	50	57	80
ACCFDFCE_01158	1	1210086	1210355	+	270	754	659	814
ACCFDFCE_01159	1	1210698	1210879	-	182	7	6	16
ACCFDFCE_01160	1	1210725	1212821	+	2097	319	422	355
ACCFDFCE_01161	1	1213057	1214730	+	1674	258	326	351
ACCFDFCE_01162	1	1214986	1217355	+	2370	87	83	113
ACCFDFCE_01163	1	1217360	1218073	+	714	41	40	64
ACCFDFCE_01164	1	1218104	1219369	+	1266	37	29	57
ACCFDFCE_01165	1	1219369	1220655	+	1287	60	42	69
ACCFDFCE_01166	1	1220655	1221359	+	705	70	51	94
ACCFDFCE_01167	1	1221464	1222291	+	828	251	276	261
ACCFDFCE_01168	1	1222310	1222702	+	393	238	304	292
ACCFDFCE_01169	1	1222736	1223314	+	579	251	359	322
ACCFDFCE_01170	1	1223541	1224692	+	1152	62	65	84
ACCFDFCE_01171	1	1224857	1225900	+	1044	290	414	353
ACCFDFCE_01172	1	1226254	1227813	+	1560	793	831	863
ACCFDFCE_01173	1	1227826	1227916	+	91	1	2	3
ACCFDFCE_01174	1	1228110	1228325	-	216	198	86	155
ACCFDFCE_01175	1	1228499	1229296	+	798	33	46	35
ACCFDFCE_01176	1	1229436	1231196	+	1761	120	104	245
ACCFDFCE_01177	1	1231197	1232063	+	867	159	124	247
ACCFDFCE_01178	1	1232157	1232450	+	294	87	124	117
ACCFDFCE_01179	1	1232584	1234128	+	1545	82	126	117
ACCFDFCE_01180	1	1234129	1234494	+	366	174	201	215
ACCFDFCE_01181	1	1234521	1235012	+	492	71	107	102
ACCFDFCE_01182	1	1235315	1237933	+	2619	45	39	63
ACCFDFCE_01183	1	1237946	1239955	+	2010	64	51	95
ACCFDFCE_01184	1	1239970	1240503	+	534	47	47	76
ACCFDFCE_01185	1	1240968	1241786	+	819	161	187	232
ACCFDFCE_01186	1	1241915	1243411	+	1497	69	58	76
ACCFDFCE_01187	1	1243569	1245242	+	1674	150	158	109
ACCFDFCE_01188	1	1245389	1246306	+	918	86	148	112
ACCFDFCE_01189	1	1246324	1247259	+	936	75	174	86
ACCFDFCE_01190	1	1247274	1247507	+	234	56	235	70
ACCFDFCE_01191	1	1247729	1248205	-	477	148	155	171
ACCFDFCE_01192	1	1248317	1249555	+	1239	24	27	28
ACCFDFCE_01193	1	1249574	1250812	+	1239	22	26	32
ACCFDFCE_01194	1	1251055	1251423	+	369	242	346	206
ACCFDFCE_01195	1	1251442	1252782	+	1341	512	876	529
ACCFDFCE_01196	1	1254057	1254146	+	90	1	13	2
ACCFDFCE_01197	1	1254173	1254385	+	213	1	12	5
ACCFDFCE_01198	1	1254679	1254885	+	207	23	77	36
ACCFDFCE_01199	1	1256124	1256309	+	186	25	94	58
ACCFDFCE_01200	1	1256821	1256925	+	105	7	3	3
ACCFDFCE_01201	1	1257054	1257305	+	252	2	0	1
ACCFDFCE_01202	1	1257351	1257935	+	585	9	7	7
ACCFDFCE_01203	1	1258056	1258304	+	249	17	20	22
ACCFDFCE_01204	1	1258434	1258535	+	102	1	1	0
ACCFDFCE_01205	1	1258581	1258847	+	267	0	0	0
ACCFDFCE_01206	1	1258856	1258981	+	126	18	19	25
ACCFDFCE_01207	1	1259409	1259699	+	291	71	123	87
ACCFDFCE_01208	1	1259710	1259904	+	195	42	99	61
ACCFDFCE_01209	1	1259945	1260295	+	351	66	152	102
ACCFDFCE_01210	1	1260302	1260493	+	192	10	18	13
ACCFDFCE_01211	1	1261042	1262067	-	1026	17	64	46
ACCFDFCE_01212	1	1262337	1262534	+	198	43	56	52
ACCFDFCE_01213	1	1262592	1264073	+	1482	259	359	383
ACCFDFCE_01214	1	1264257	1265156	+	900	2243	3787	5302
ACCFDFCE_01215	1	1265125	1265856	+	732	2009	2986	4171
ACCFDFCE_01216	1	1265860	1266951	+	1092	1700	2763	4083
ACCFDFCE_01217	1	1266948	1267550	+	603	3038	4425	6871
ACCFDFCE_01218	1	1267663	1267851	-	189	143	151	144
ACCFDFCE_01219	1	1267990	1268523	+	534	120	106	115
ACCFDFCE_01220	1	1268666	1269520	-	855	123	199	197
ACCFDFCE_01221	1	1269842	1270426	+	585	70	78	69
ACCFDFCE_01222	1	1270480	1271862	-	1383	17	9	9
ACCFDFCE_01223	1	1272053	1273333	+	1281	56	44	24
ACCFDFCE_01224	1	1273339	1274400	+	1062	48	43	22
ACCFDFCE_01225	1	1274402	1275316	+	915	45	43	24
ACCFDFCE_01226	1	1275374	1276177	+	804	89	167	152
ACCFDFCE_01227	1	1276470	1276784	-	315	278	336	293
ACCFDFCE_01228	1	1277002	1278456	-	1455	98	158	147
ACCFDFCE_01229	1	1278660	1280177	+	1518	2170	2388	2021
ACCFDFCE_01230	1	1280268	1280417	+	150	3784	3918	3282
ACCFDFCE_01231	1	1280871	1281140	+	270	17	26	25
ACCFDFCE_01232	1	1281297	1282274	+	978	2	2	2
ACCFDFCE_01233	1	1282449	1283312	+	864	46	51	60
ACCFDFCE_01234	1	1283692	1284315	-	624	291	545	578
ACCFDFCE_01235	1	1284455	1284691	+	237	6	10	7
ACCFDFCE_01236	1	1284827	1285066	+	240	42	56	67
ACCFDFCE_01237	1	1285187	1287175	+	1989	449	533	916
ACCFDFCE_01238	1	1287408	1287695	+	288	205	231	197
ACCFDFCE_01239	1	1287874	1288341	+	468	43	35	43
ACCFDFCE_01240	1	1288465	1289586	+	1122	12	14	17
ACCFDFCE_01241	1	1289590	1292619	+	3030	26	26	29
ACCFDFCE_01242	1	1292690	1293052	-	363	1710	1693	1770
ACCFDFCE_01243	1	1293256	1294902	+	1647	43	32	23
ACCFDFCE_01244	1	1295179	1295506	-	328	351	317	188
ACCFDFCE_01245	1	1295794	1298499	+	2706	4336	5116	801
ACCFDFCE_01246	1	1298679	1299146	+	468	316	343	133
ACCFDFCE_01247	1	1299353	1299649	-	297	86	47	109
ACCFDFCE_01248	1	1299666	1299890	+	225	73	39	81
ACCFDFCE_01249	1	1300025	1300633	-	609	167	464	246
ACCFDFCE_01250	1	1300839	1302830	+	1992	38	40	60
ACCFDFCE_01251	1	1302830	1305232	+	2403	46	48	76
ACCFDFCE_01252	1	1305482	1306942	+	1461	49	55	40
ACCFDFCE_01253	1	1307442	1308293	+	852	56	86	139
ACCFDFCE_01254	1	1308488	1309636	+	1149	249	284	415
ACCFDFCE_01255	1	1310117	1312639	+	2523	293	251	326
ACCFDFCE_01256	1	1312842	1313351	-	510	133	183	258
ACCFDFCE_01257	1	1313488	1314471	+	984	41	29	32
ACCFDFCE_01258	1	1314559	1314747	-	189	418	335	353
ACCFDFCE_01259	1	1314892	1316154	+	1263	8	9	10
ACCFDFCE_01260	1	1316291	1317382	-	1092	75	69	92
ACCFDFCE_01261	1	1317547	1318578	+	1032	216	270	198
ACCFDFCE_01262	1	1319070	1320476	+	1407	5	4	3
ACCFDFCE_01263	1	1320473	1321039	+	567	5	4	3
ACCFDFCE_01264	1	1321045	1322043	+	999	7	5	5
ACCFDFCE_01265	1	1322045	1322827	+	783	6	4	5
ACCFDFCE_01266	1	1322824	1323459	+	636	4	2	4
ACCFDFCE_01267	1	1323452	1324666	+	1215	4	2	3
ACCFDFCE_01268	1	1324659	1325387	+	729	5	5	7
ACCFDFCE_01269	1	1325709	1326971	+	1263	94	105	170
ACCFDFCE_01270	1	1326990	1328249	+	1260	162	159	261
ACCFDFCE_01271	1	1328932	1329699	+	768	42	50	41
ACCFDFCE_01272	1	1329747	1330220	-	474	138	211	258
ACCFDFCE_01273	1	1330344	1331045	-	702	26	29	53
ACCFDFCE_01274	1	1331038	1331814	-	777	21	18	45
ACCFDFCE_01275	1	1331798	1332628	-	831	15	14	37
ACCFDFCE_01276	1	1332621	1333607	-	987	15	17	37
ACCFDFCE_01277	1	1333911	1334255	-	345	23	25	34
ACCFDFCE_01278	1	1334460	1336274	+	1815	286	224	393
ACCFDFCE_01279	1	1336414	1337055	-	642	4	4	5
ACCFDFCE_01280	1	1337062	1337913	-	852	1	3	2
ACCFDFCE_01281	1	1337960	1338877	-	918	2	2	2
ACCFDFCE_01282	1	1338879	1339805	-	927	1	1	1
ACCFDFCE_01283	1	1339996	1340979	-	984	1	2	1
ACCFDFCE_01284	1	1341265	1341597	-	333	24	23	20
ACCFDFCE_01285	1	1341951	1342853	-	903	142	232	196
